item_id;item_name;Categoria (preencha: Arma/Armadura/etc);LEATHER;CLOTH;METALBAR;PLANKS;Livro;Porcentagem Diario
T7_SHOES_LEATHER_SET3@3;Grandmaster's Assassin Shoes .3;Armadura;8;;;;Fletcher's;1,45
T7_SHOES_LEATHER_SET3@4;Grandmaster's Assassin Shoes .4;Armadura;8;;;;Fletcher's;2,91
T8_SHOES_LEATHER_SET3;Elder's Assassin Shoes;Armadura;8;;;;Fletcher's;0,19
T8_SHOES_LEATHER_SET3@1;Elder's Assassin Shoes .1;Armadura;8;;;;Fletcher's;0,38
T8_SHOES_LEATHER_SET3@2;Elder's Assassin Shoes .2;Armadura;8;;;;Fletcher's;0,76
T8_SHOES_LEATHER_SET3@3;Elder's Assassin Shoes .3;Armadura;8;;;;Fletcher's;1,52
T8_SHOES_LEATHER_SET3@4;Elder's Assassin Shoes .4;Armadura;8;;;;Fletcher's;3,04
T4_HEAD_CLOTH_SET1;Adept's Scholar Cowl;Armadura;;8;;;Imbuer's;0,05
T4_HEAD_CLOTH_SET1@1;Adept's Scholar Cowl .1;Armadura;;8;;;Imbuer's;0,1
T4_HEAD_CLOTH_SET1@2;Adept's Scholar Cowl .2;Armadura;;8;;;Imbuer's;0,2
T4_HEAD_CLOTH_SET1@3;Adept's Scholar Cowl .3;Armadura;;8;;;Imbuer's;0,4
T4_HEAD_CLOTH_SET1@4;Adept's Scholar Cowl .4;Armadura;;8;;;Imbuer's;0,8
T5_HEAD_CLOTH_SET1;Expert's Scholar Cowl;Armadura;;8;;;Imbuer's;0,1
T5_HEAD_CLOTH_SET1@1;Expert's Scholar Cowl .1;Armadura;;8;;;Imbuer's;0,2
T5_HEAD_CLOTH_SET1@2;Expert's Scholar Cowl .2;Armadura;;8;;;Imbuer's;0,4
T5_HEAD_CLOTH_SET1@3;Expert's Scholar Cowl .3;Armadura;;8;;;Imbuer's;0,8
T5_HEAD_CLOTH_SET1@4;Expert's Scholar Cowl .4;Armadura;;8;;;Imbuer's;1,6
T6_HEAD_CLOTH_SET1;Master's Scholar Cowl;Armadura;;8;;;Imbuer's;0,15
T6_HEAD_CLOTH_SET1@1;Master's Scholar Cowl .1;Armadura;;8;;;Imbuer's;0,3
T6_HEAD_CLOTH_SET1@2;Master's Scholar Cowl .2;Armadura;;8;;;Imbuer's;0,6
T6_HEAD_CLOTH_SET1@3;Master's Scholar Cowl .3;Armadura;;8;;;Imbuer's;1,2
T6_HEAD_CLOTH_SET1@4;Master's Scholar Cowl .4;Armadura;;8;;;Imbuer's;2,4
T7_HEAD_CLOTH_SET1;Grandmaster's Scholar Cowl;Armadura;;8;;;Imbuer's;0,18
T7_HEAD_CLOTH_SET1@1;Grandmaster's Scholar Cowl .1;Armadura;;8;;;Imbuer's;0,36
T7_HEAD_CLOTH_SET1@2;Grandmaster's Scholar Cowl .2;Armadura;;8;;;Imbuer's;0,725
T7_HEAD_CLOTH_SET1@3;Grandmaster's Scholar Cowl .3;Armadura;;8;;;Imbuer's;1,45
T7_HEAD_CLOTH_SET1@4;Grandmaster's Scholar Cowl .4;Armadura;;8;;;Imbuer's;2,91
T8_HEAD_CLOTH_SET1;Elder's Scholar Cowl;Armadura;;8;;;Imbuer's;0,19
T8_HEAD_CLOTH_SET1@1;Elder's Scholar Cowl .1;Armadura;;8;;;Imbuer's;0,38
T8_HEAD_CLOTH_SET1@2;Elder's Scholar Cowl .2;Armadura;;8;;;Imbuer's;0,76
T8_HEAD_CLOTH_SET1@3;Elder's Scholar Cowl .3;Armadura;;8;;;Imbuer's;1,52
T8_HEAD_CLOTH_SET1@4;Elder's Scholar Cowl .4;Armadura;;8;;;Imbuer's;3,04
T4_HEAD_CLOTH_SET2;Adept's Cleric Cowl;Armadura;;8;;;Imbuer's;0,05
T4_HEAD_CLOTH_SET2@1;Adept's Cleric Cowl .1;Armadura;;8;;;Imbuer's;0,1
T4_HEAD_CLOTH_SET2@2;Adept's Cleric Cowl .2;Armadura;;8;;;Imbuer's;0,2
T4_HEAD_CLOTH_SET2@3;Adept's Cleric Cowl .3;Armadura;;8;;;Imbuer's;0,4
T4_HEAD_CLOTH_SET2@4;Adept's Cleric Cowl .4;Armadura;;8;;;Imbuer's;0,8
T5_HEAD_CLOTH_SET2;Expert's Cleric Cowl;Armadura;;8;;;Imbuer's;0,1
T5_HEAD_CLOTH_SET2@1;Expert's Cleric Cowl .1;Armadura;;8;;;Imbuer's;0,2
T5_HEAD_CLOTH_SET2@2;Expert's Cleric Cowl .2;Armadura;;8;;;Imbuer's;0,4
T5_HEAD_CLOTH_SET2@3;Expert's Cleric Cowl .3;Armadura;;8;;;Imbuer's;0,8
T5_HEAD_CLOTH_SET2@4;Expert's Cleric Cowl .4;Armadura;;8;;;Imbuer's;1,6
T6_HEAD_CLOTH_SET2;Master's Cleric Cowl;Armadura;;8;;;Imbuer's;0,15
T6_HEAD_CLOTH_SET2@1;Master's Cleric Cowl .1;Armadura;;8;;;Imbuer's;0,3
T6_HEAD_CLOTH_SET2@2;Master's Cleric Cowl .2;Armadura;;8;;;Imbuer's;0,6
T6_HEAD_CLOTH_SET2@3;Master's Cleric Cowl .3;Armadura;;8;;;Imbuer's;1,2
T6_HEAD_CLOTH_SET2@4;Master's Cleric Cowl .4;Armadura;;8;;;Imbuer's;2,4
T7_HEAD_CLOTH_SET2;Grandmaster's Cleric Cowl;Armadura;;8;;;Imbuer's;0,18
T7_HEAD_CLOTH_SET2@1;Grandmaster's Cleric Cowl .1;Armadura;;8;;;Imbuer's;0,36
T7_HEAD_CLOTH_SET2@2;Grandmaster's Cleric Cowl .2;Armadura;;8;;;Imbuer's;0,725
T7_HEAD_CLOTH_SET2@3;Grandmaster's Cleric Cowl .3;Armadura;;8;;;Imbuer's;1,45
T7_HEAD_CLOTH_SET2@4;Grandmaster's Cleric Cowl .4;Armadura;;8;;;Imbuer's;2,91
T8_HEAD_CLOTH_SET2;Elder's Cleric Cowl;Armadura;;8;;;Imbuer's;0,19
T8_HEAD_CLOTH_SET2@1;Elder's Cleric Cowl .1;Armadura;;8;;;Imbuer's;0,38
T8_HEAD_CLOTH_SET2@2;Elder's Cleric Cowl .2;Armadura;;8;;;Imbuer's;0,76
T8_HEAD_CLOTH_SET2@3;Elder's Cleric Cowl .3;Armadura;;8;;;Imbuer's;1,52
T8_HEAD_CLOTH_SET2@4;Elder's Cleric Cowl .4;Armadura;;8;;;Imbuer's;3,04
T4_HEAD_CLOTH_SET3;Adept's Mage Cowl;Armadura;;8;;;Imbuer's;0,05
T4_HEAD_CLOTH_SET3@1;Adept's Mage Cowl .1;Armadura;;8;;;Imbuer's;0,1
T4_HEAD_CLOTH_SET3@2;Adept's Mage Cowl .2;Armadura;;8;;;Imbuer's;0,2
T4_HEAD_CLOTH_SET3@3;Adept's Mage Cowl .3;Armadura;;8;;;Imbuer's;0,4
T4_HEAD_CLOTH_SET3@4;Adept's Mage Cowl .4;Armadura;;8;;;Imbuer's;0,8
T5_HEAD_CLOTH_SET3;Expert's Mage Cowl;Armadura;;8;;;Imbuer's;0,1
T5_HEAD_CLOTH_SET3@1;Expert's Mage Cowl .1;Armadura;;8;;;Imbuer's;0,2
T5_HEAD_CLOTH_SET3@2;Expert's Mage Cowl .2;Armadura;;8;;;Imbuer's;0,4
T5_HEAD_CLOTH_SET3@3;Expert's Mage Cowl .3;Armadura;;8;;;Imbuer's;0,8
T5_HEAD_CLOTH_SET3@4;Expert's Mage Cowl .4;Armadura;;8;;;Imbuer's;1,6
T6_HEAD_CLOTH_SET3;Master's Mage Cowl;Armadura;;8;;;Imbuer's;0,15
T6_HEAD_CLOTH_SET3@1;Master's Mage Cowl .1;Armadura;;8;;;Imbuer's;0,3
T6_HEAD_CLOTH_SET3@2;Master's Mage Cowl .2;Armadura;;8;;;Imbuer's;0,6
T6_HEAD_CLOTH_SET3@3;Master's Mage Cowl .3;Armadura;;8;;;Imbuer's;1,2
T6_HEAD_CLOTH_SET3@4;Master's Mage Cowl .4;Armadura;;8;;;Imbuer's;2,4
T7_HEAD_CLOTH_SET3;Grandmaster's Mage Cowl;Armadura;;8;;;Imbuer's;0,18
T7_HEAD_CLOTH_SET3@1;Grandmaster's Mage Cowl .1;Armadura;;8;;;Imbuer's;0,36
T7_HEAD_CLOTH_SET3@2;Grandmaster's Mage Cowl .2;Armadura;;8;;;Imbuer's;0,725
T7_HEAD_CLOTH_SET3@3;Grandmaster's Mage Cowl .3;Armadura;;8;;;Imbuer's;1,45
T7_HEAD_CLOTH_SET3@4;Grandmaster's Mage Cowl .4;Armadura;;8;;;Imbuer's;2,91
T8_HEAD_CLOTH_SET3;Elder's Mage Cowl;Armadura;;8;;;Imbuer's;0,19
T8_HEAD_CLOTH_SET3@1;Elder's Mage Cowl .1;Armadura;;8;;;Imbuer's;0,38
T8_HEAD_CLOTH_SET3@2;Elder's Mage Cowl .2;Armadura;;8;;;Imbuer's;0,76
T8_HEAD_CLOTH_SET3@3;Elder's Mage Cowl .3;Armadura;;8;;;Imbuer's;1,52
T8_HEAD_CLOTH_SET3@4;Elder's Mage Cowl .4;Armadura;;8;;;Imbuer's;3,04
T4_ARMOR_CLOTH_SET1;Adept's Scholar Robe;Armadura;;16;;;Imbuer's;0,1
T4_ARMOR_CLOTH_SET1@1;Adept's Scholar Robe .1;Armadura;;16;;;Imbuer's;0,2
T4_ARMOR_CLOTH_SET1@2;Adept's Scholar Robe .2;Armadura;;16;;;Imbuer's;0,4
T4_ARMOR_CLOTH_SET1@3;Adept's Scholar Robe .3;Armadura;;16;;;Imbuer's;0,8
T4_ARMOR_CLOTH_SET1@4;Adept's Scholar Robe .4;Armadura;;16;;;Imbuer's;1,6
T5_ARMOR_CLOTH_SET1;Expert's Scholar Robe;Armadura;;16;;;Imbuer's;0,2
T5_ARMOR_CLOTH_SET1@1;Expert's Scholar Robe .1;Armadura;;16;;;Imbuer's;0,4
T5_ARMOR_CLOTH_SET1@2;Expert's Scholar Robe .2;Armadura;;16;;;Imbuer's;0,8
T5_ARMOR_CLOTH_SET1@3;Expert's Scholar Robe .3;Armadura;;16;;;Imbuer's;1,6
T5_ARMOR_CLOTH_SET1@4;Expert's Scholar Robe .4;Armadura;;16;;;Imbuer's;3,2
T6_ARMOR_CLOTH_SET1;Master's Scholar Robe;Armadura;;16;;;Imbuer's;0,3
T6_ARMOR_CLOTH_SET1@1;Master's Scholar Robe .1;Armadura;;16;;;Imbuer's;0,6
T6_ARMOR_CLOTH_SET1@2;Master's Scholar Robe .2;Armadura;;16;;;Imbuer's;1,2
T6_ARMOR_CLOTH_SET1@3;Master's Scholar Robe .3;Armadura;;16;;;Imbuer's;2,4
T6_ARMOR_CLOTH_SET1@4;Master's Scholar Robe .4;Armadura;;16;;;Imbuer's;4,8
T7_ARMOR_CLOTH_SET1;Grandmaster's Scholar Robe;Armadura;;16;;;Imbuer's;0,36
T7_ARMOR_CLOTH_SET1@1;Grandmaster's Scholar Robe .1;Armadura;;16;;;Imbuer's;0,72
T7_ARMOR_CLOTH_SET1@2;Grandmaster's Scholar Robe .2;Armadura;;16;;;Imbuer's;1,45
T7_ARMOR_CLOTH_SET1@3;Grandmaster's Scholar Robe .3;Armadura;;16;;;Imbuer's;2,9
T7_ARMOR_CLOTH_SET1@4;Grandmaster's Scholar Robe .4;Armadura;;16;;;Imbuer's;5,82
T8_ARMOR_CLOTH_SET1;Elder's Scholar Robe;Armadura;;16;;;Imbuer's;0,38
T8_ARMOR_CLOTH_SET1@1;Elder's Scholar Robe .1;Armadura;;16;;;Imbuer's;0,76
T8_ARMOR_CLOTH_SET1@2;Elder's Scholar Robe .2;Armadura;;16;;;Imbuer's;1,52
T8_ARMOR_CLOTH_SET1@3;Elder's Scholar Robe .3;Armadura;;16;;;Imbuer's;3,04
T8_ARMOR_CLOTH_SET1@4;Elder's Scholar Robe .4;Armadura;;16;;;Imbuer's;6,08
T4_ARMOR_CLOTH_SET2;Adept's Cleric Robe;Armadura;;16;;;Imbuer's;0,1
T4_ARMOR_CLOTH_SET2@1;Adept's Cleric Robe .1;Armadura;;16;;;Imbuer's;0,2
T4_ARMOR_CLOTH_SET2@2;Adept's Cleric Robe .2;Armadura;;16;;;Imbuer's;0,4
T4_ARMOR_CLOTH_SET2@3;Adept's Cleric Robe .3;Armadura;;16;;;Imbuer's;0,8
T4_ARMOR_CLOTH_SET2@4;Adept's Cleric Robe .4;Armadura;;16;;;Imbuer's;1,6
T5_ARMOR_CLOTH_SET2;Expert's Cleric Robe;Armadura;;16;;;Imbuer's;0,2
T5_ARMOR_CLOTH_SET2@1;Expert's Cleric Robe .1;Armadura;;16;;;Imbuer's;0,4
T5_ARMOR_CLOTH_SET2@2;Expert's Cleric Robe .2;Armadura;;16;;;Imbuer's;0,8
T5_ARMOR_CLOTH_SET2@3;Expert's Cleric Robe .3;Armadura;;16;;;Imbuer's;1,6
T5_ARMOR_CLOTH_SET2@4;Expert's Cleric Robe .4;Armadura;;16;;;Imbuer's;3,2
T6_ARMOR_CLOTH_SET2;Master's Cleric Robe;Armadura;;16;;;Imbuer's;0,3
T6_ARMOR_CLOTH_SET2@1;Master's Cleric Robe .1;Armadura;;16;;;Imbuer's;0,6
T6_ARMOR_CLOTH_SET2@2;Master's Cleric Robe .2;Armadura;;16;;;Imbuer's;1,2
T6_ARMOR_CLOTH_SET2@3;Master's Cleric Robe .3;Armadura;;16;;;Imbuer's;2,4
T6_ARMOR_CLOTH_SET2@4;Master's Cleric Robe .4;Armadura;;16;;;Imbuer's;4,8
T7_ARMOR_CLOTH_SET2;Grandmaster's Cleric Robe;Armadura;;16;;;Imbuer's;0,36
T7_ARMOR_CLOTH_SET2@1;Grandmaster's Cleric Robe .1;Armadura;;16;;;Imbuer's;0,72
T7_ARMOR_CLOTH_SET2@2;Grandmaster's Cleric Robe .2;Armadura;;16;;;Imbuer's;1,45
T7_ARMOR_CLOTH_SET2@3;Grandmaster's Cleric Robe .3;Armadura;;16;;;Imbuer's;2,9
T7_ARMOR_CLOTH_SET2@4;Grandmaster's Cleric Robe .4;Armadura;;16;;;Imbuer's;5,82
T8_ARMOR_CLOTH_SET2;Elder's Cleric Robe;Armadura;;16;;;Imbuer's;0,38
T8_ARMOR_CLOTH_SET2@1;Elder's Cleric Robe .1;Armadura;;16;;;Imbuer's;0,76
T8_ARMOR_CLOTH_SET2@2;Elder's Cleric Robe .2;Armadura;;16;;;Imbuer's;1,52
T8_ARMOR_CLOTH_SET2@3;Elder's Cleric Robe .3;Armadura;;16;;;Imbuer's;3,04
T8_ARMOR_CLOTH_SET2@4;Elder's Cleric Robe .4;Armadura;;16;;;Imbuer's;6,08
T4_ARMOR_CLOTH_SET3;Adept's Mage Robe;Armadura;;16;;;Imbuer's;0,1
T4_ARMOR_CLOTH_SET3@1;Adept's Mage Robe .1;Armadura;;16;;;Imbuer's;0,2
T4_ARMOR_CLOTH_SET3@2;Adept's Mage Robe .2;Armadura;;16;;;Imbuer's;0,4
T4_ARMOR_CLOTH_SET3@3;Adept's Mage Robe .3;Armadura;;16;;;Imbuer's;0,8
T4_ARMOR_CLOTH_SET3@4;Adept's Mage Robe .4;Armadura;;16;;;Imbuer's;1,6
T5_ARMOR_CLOTH_SET3;Expert's Mage Robe;Armadura;;16;;;Imbuer's;0,2
T5_ARMOR_CLOTH_SET3@1;Expert's Mage Robe .1;Armadura;;16;;;Imbuer's;0,4
T5_ARMOR_CLOTH_SET3@2;Expert's Mage Robe .2;Armadura;;16;;;Imbuer's;0,8
T5_ARMOR_CLOTH_SET3@3;Expert's Mage Robe .3;Armadura;;16;;;Imbuer's;1,6
T5_ARMOR_CLOTH_SET3@4;Expert's Mage Robe .4;Armadura;;16;;;Imbuer's;3,2
T6_ARMOR_CLOTH_SET3;Master's Mage Robe;Armadura;;16;;;Imbuer's;0,3
T6_ARMOR_CLOTH_SET3@1;Master's Mage Robe .1;Armadura;;16;;;Imbuer's;0,6
T6_ARMOR_CLOTH_SET3@2;Master's Mage Robe .2;Armadura;;16;;;Imbuer's;1,2
T6_ARMOR_CLOTH_SET3@3;Master's Mage Robe .3;Armadura;;16;;;Imbuer's;2,4
T6_ARMOR_CLOTH_SET3@4;Master's Mage Robe .4;Armadura;;16;;;Imbuer's;4,8
T7_ARMOR_CLOTH_SET3;Grandmaster's Mage Robe;Armadura;;16;;;Imbuer's;0,36
T7_ARMOR_CLOTH_SET3@1;Grandmaster's Mage Robe .1;Armadura;;16;;;Imbuer's;0,72
T7_ARMOR_CLOTH_SET3@2;Grandmaster's Mage Robe .2;Armadura;;16;;;Imbuer's;1,45
T7_ARMOR_CLOTH_SET3@3;Grandmaster's Mage Robe .3;Armadura;;16;;;Imbuer's;2,9
T7_ARMOR_CLOTH_SET3@4;Grandmaster's Mage Robe .4;Armadura;;16;;;Imbuer's;5,82
T8_ARMOR_CLOTH_SET3;Elder's Mage Robe;Armadura;;16;;;Imbuer's;0,38
T8_ARMOR_CLOTH_SET3@1;Elder's Mage Robe .1;Armadura;;16;;;Imbuer's;0,76
T8_ARMOR_CLOTH_SET3@2;Elder's Mage Robe .2;Armadura;;16;;;Imbuer's;1,52
T8_ARMOR_CLOTH_SET3@3;Elder's Mage Robe .3;Armadura;;16;;;Imbuer's;3,04
T8_ARMOR_CLOTH_SET3@4;Elder's Mage Robe .4;Armadura;;16;;;Imbuer's;6,08
T4_SHOES_CLOTH_SET1;Adept's Scholar Sandals;Armadura;;8;;;Imbuer's;0,05
T4_SHOES_CLOTH_SET1@1;Adept's Scholar Sandals .1;Armadura;;8;;;Imbuer's;0,1
T4_SHOES_CLOTH_SET1@2;Adept's Scholar Sandals .2;Armadura;;8;;;Imbuer's;0,2
T4_SHOES_CLOTH_SET1@3;Adept's Scholar Sandals .3;Armadura;;8;;;Imbuer's;0,4
T4_SHOES_CLOTH_SET1@4;Adept's Scholar Sandals .4;Armadura;;8;;;Imbuer's;0,8
T5_SHOES_CLOTH_SET1;Expert's Scholar Sandals;Armadura;;8;;;Imbuer's;0,1
T5_SHOES_CLOTH_SET1@1;Expert's Scholar Sandals .1;Armadura;;8;;;Imbuer's;0,2
T5_SHOES_CLOTH_SET1@2;Expert's Scholar Sandals .2;Armadura;;8;;;Imbuer's;0,4
T5_SHOES_CLOTH_SET1@3;Expert's Scholar Sandals .3;Armadura;;8;;;Imbuer's;0,8
T5_SHOES_CLOTH_SET1@4;Expert's Scholar Sandals .4;Armadura;;8;;;Imbuer's;1,6
T6_SHOES_CLOTH_SET1;Master's Scholar Sandals;Armadura;;8;;;Imbuer's;0,15
T6_SHOES_CLOTH_SET1@1;Master's Scholar Sandals .1;Armadura;;8;;;Imbuer's;0,3
T6_SHOES_CLOTH_SET1@2;Master's Scholar Sandals .2;Armadura;;8;;;Imbuer's;0,6
T6_SHOES_CLOTH_SET1@3;Master's Scholar Sandals .3;Armadura;;8;;;Imbuer's;1,2
T6_SHOES_CLOTH_SET1@4;Master's Scholar Sandals .4;Armadura;;8;;;Imbuer's;2,4
T7_SHOES_CLOTH_SET1;Grandmaster's Scholar Sandals;Armadura;;8;;;Imbuer's;0,18
T7_SHOES_CLOTH_SET1@1;Grandmaster's Scholar Sandals .1;Armadura;;8;;;Imbuer's;0,36
T7_SHOES_CLOTH_SET1@2;Grandmaster's Scholar Sandals .2;Armadura;;8;;;Imbuer's;0,725
T7_SHOES_CLOTH_SET1@3;Grandmaster's Scholar Sandals .3;Armadura;;8;;;Imbuer's;1,45
T7_SHOES_CLOTH_SET1@4;Grandmaster's Scholar Sandals .4;Armadura;;8;;;Imbuer's;2,91
T8_SHOES_CLOTH_SET1;Elder's Scholar Sandals;Armadura;;8;;;Imbuer's;0,19
T8_SHOES_CLOTH_SET1@1;Elder's Scholar Sandals .1;Armadura;;8;;;Imbuer's;0,38
T8_SHOES_CLOTH_SET1@2;Elder's Scholar Sandals .2;Armadura;;8;;;Imbuer's;0,76
T8_SHOES_CLOTH_SET1@3;Elder's Scholar Sandals .3;Armadura;;8;;;Imbuer's;1,52
T8_SHOES_CLOTH_SET1@4;Elder's Scholar Sandals .4;Armadura;;8;;;Imbuer's;3,04
T4_SHOES_CLOTH_SET2;Adept's Cleric Sandals;Armadura;;8;;;Imbuer's;0,05
T4_SHOES_CLOTH_SET2@1;Adept's Cleric Sandals .1;Armadura;;8;;;Imbuer's;0,1
T4_SHOES_CLOTH_SET2@2;Adept's Cleric Sandals .2;Armadura;;8;;;Imbuer's;0,2
T4_SHOES_CLOTH_SET2@3;Adept's Cleric Sandals .3;Armadura;;8;;;Imbuer's;0,4
T4_SHOES_CLOTH_SET2@4;Adept's Cleric Sandals .4;Armadura;;8;;;Imbuer's;0,8
T5_SHOES_CLOTH_SET2;Expert's Cleric Sandals;Armadura;;8;;;Imbuer's;0,1
T5_SHOES_CLOTH_SET2@1;Expert's Cleric Sandals .1;Armadura;;8;;;Imbuer's;0,2
T5_SHOES_CLOTH_SET2@2;Expert's Cleric Sandals .2;Armadura;;8;;;Imbuer's;0,4
T5_SHOES_CLOTH_SET2@3;Expert's Cleric Sandals .3;Armadura;;8;;;Imbuer's;0,8
T5_SHOES_CLOTH_SET2@4;Expert's Cleric Sandals .4;Armadura;;8;;;Imbuer's;1,6
T6_SHOES_CLOTH_SET2;Master's Cleric Sandals;Armadura;;8;;;Imbuer's;0,15
T6_SHOES_CLOTH_SET2@1;Master's Cleric Sandals .1;Armadura;;8;;;Imbuer's;0,3
T6_SHOES_CLOTH_SET2@2;Master's Cleric Sandals .2;Armadura;;8;;;Imbuer's;0,6
T6_SHOES_CLOTH_SET2@3;Master's Cleric Sandals .3;Armadura;;8;;;Imbuer's;1,2
T6_SHOES_CLOTH_SET2@4;Master's Cleric Sandals .4;Armadura;;8;;;Imbuer's;2,4
T7_SHOES_CLOTH_SET2;Grandmaster's Cleric Sandals;Armadura;;8;;;Imbuer's;0,18
T7_SHOES_CLOTH_SET2@1;Grandmaster's Cleric Sandals .1;Armadura;;8;;;Imbuer's;0,36
T7_SHOES_CLOTH_SET2@2;Grandmaster's Cleric Sandals .2;Armadura;;8;;;Imbuer's;0,725
T7_SHOES_CLOTH_SET2@3;Grandmaster's Cleric Sandals .3;Armadura;;8;;;Imbuer's;1,45
T7_SHOES_CLOTH_SET2@4;Grandmaster's Cleric Sandals .4;Armadura;;8;;;Imbuer's;2,91
T8_SHOES_CLOTH_SET2;Elder's Cleric Sandals;Armadura;;8;;;Imbuer's;0,19
T8_SHOES_CLOTH_SET2@1;Elder's Cleric Sandals .1;Armadura;;8;;;Imbuer's;0,38
T8_SHOES_CLOTH_SET2@2;Elder's Cleric Sandals .2;Armadura;;8;;;Imbuer's;0,76
T8_SHOES_CLOTH_SET2@3;Elder's Cleric Sandals .3;Armadura;;8;;;Imbuer's;1,52
T8_SHOES_CLOTH_SET2@4;Elder's Cleric Sandals .4;Armadura;;8;;;Imbuer's;3,04
T4_SHOES_CLOTH_SET3;Adept's Mage Sandals;Armadura;;8;;;Imbuer's;0,05
T4_SHOES_CLOTH_SET3@1;Adept's Mage Sandals .1;Armadura;;8;;;Imbuer's;0,1
T4_SHOES_CLOTH_SET3@2;Adept's Mage Sandals .2;Armadura;;8;;;Imbuer's;0,2
T4_SHOES_CLOTH_SET3@3;Adept's Mage Sandals .3;Armadura;;8;;;Imbuer's;0,4
T4_SHOES_CLOTH_SET3@4;Adept's Mage Sandals .4;Armadura;;8;;;Imbuer's;0,8
T5_SHOES_CLOTH_SET3;Expert's Mage Sandals;Armadura;;8;;;Imbuer's;0,1
T5_SHOES_CLOTH_SET3@1;Expert's Mage Sandals .1;Armadura;;8;;;Imbuer's;0,2
T5_SHOES_CLOTH_SET3@2;Expert's Mage Sandals .2;Armadura;;8;;;Imbuer's;0,4
T5_SHOES_CLOTH_SET3@3;Expert's Mage Sandals .3;Armadura;;8;;;Imbuer's;0,8
T5_SHOES_CLOTH_SET3@4;Expert's Mage Sandals .4;Armadura;;8;;;Imbuer's;1,6
T6_SHOES_CLOTH_SET3;Master's Mage Sandals;Armadura;;8;;;Imbuer's;0,15
T6_SHOES_CLOTH_SET3@1;Master's Mage Sandals .1;Armadura;;8;;;Imbuer's;0,3
T6_SHOES_CLOTH_SET3@2;Master's Mage Sandals .2;Armadura;;8;;;Imbuer's;0,6
T6_SHOES_CLOTH_SET3@3;Master's Mage Sandals .3;Armadura;;8;;;Imbuer's;1,2
T6_SHOES_CLOTH_SET3@4;Master's Mage Sandals .4;Armadura;;8;;;Imbuer's;2,4
T7_SHOES_CLOTH_SET3;Grandmaster's Mage Sandals;Armadura;;8;;;Imbuer's;0,18
T7_SHOES_CLOTH_SET3@1;Grandmaster's Mage Sandals .1;Armadura;;8;;;Imbuer's;0,36
T7_SHOES_CLOTH_SET3@2;Grandmaster's Mage Sandals .2;Armadura;;8;;;Imbuer's;0,725
T7_SHOES_CLOTH_SET3@3;Grandmaster's Mage Sandals .3;Armadura;;8;;;Imbuer's;1,45
T7_SHOES_CLOTH_SET3@4;Grandmaster's Mage Sandals .4;Armadura;;8;;;Imbuer's;2,91
T8_SHOES_CLOTH_SET3;Elder's Mage Sandals;Armadura;;8;;;Imbuer's;0,19
T8_SHOES_CLOTH_SET3@1;Elder's Mage Sandals .1;Armadura;;8;;;Imbuer's;0,38
T8_SHOES_CLOTH_SET3@2;Elder's Mage Sandals .2;Armadura;;8;;;Imbuer's;0,76
T8_SHOES_CLOTH_SET3@3;Elder's Mage Sandals .3;Armadura;;8;;;Imbuer's;1,52
T8_SHOES_CLOTH_SET3@4;Elder's Mage Sandals .4;Armadura;;8;;;Imbuer's;3,04
T4_OFF_SHIELD;Adept's Shield;Armas;;;4;4;Blacksmith's;0,05
T4_OFF_SHIELD@1;Adept's Shield .1;Armas;;;4;4;Blacksmith's;0,1
T4_OFF_SHIELD@2;Adept's Shield .2;Armas;;;4;4;Blacksmith's;0,2
T4_OFF_SHIELD@3;Adept's Shield .3;Armas;;;4;4;Blacksmith's;0,4
T4_OFF_SHIELD@4;Adept's Shield .4;Armas;;;4;4;Blacksmith's;0,8
T5_OFF_SHIELD;Expert's Shield;Armas;;;4;4;Blacksmith's;0,1
T5_OFF_SHIELD@1;Expert's Shield .1;Armas;;;4;4;Blacksmith's;0,2
T5_OFF_SHIELD@2;Expert's Shield .2;Armas;;;4;4;Blacksmith's;0,4
T5_OFF_SHIELD@3;Expert's Shield .3;Armas;;;4;4;Blacksmith's;0,8
T5_OFF_SHIELD@4;Expert's Shield .4;Armas;;;4;4;Blacksmith's;1,6
T6_OFF_SHIELD;Master's Shield;Armas;;;4;4;Blacksmith's;0,15
T6_OFF_SHIELD@1;Master's Shield .1;Armas;;;4;4;Blacksmith's;0,3
T6_OFF_SHIELD@2;Master's Shield .2;Armas;;;4;4;Blacksmith's;0,6
T6_OFF_SHIELD@3;Master's Shield .3;Armas;;;4;4;Blacksmith's;1,2
T6_OFF_SHIELD@4;Master's Shield .4;Armas;;;4;4;Blacksmith's;2,4
T7_OFF_SHIELD;Grandmaster's Shield;Armas;;;4;4;Blacksmith's;0,18
T7_OFF_SHIELD@1;Grandmaster's Shield .1;Armas;;;4;4;Blacksmith's;0,36
T7_OFF_SHIELD@2;Grandmaster's Shield .2;Armas;;;4;4;Blacksmith's;0,725
T7_OFF_SHIELD@3;Grandmaster's Shield .3;Armas;;;4;4;Blacksmith's;1,45
T7_OFF_SHIELD@4;Grandmaster's Shield .4;Armas;;;4;4;Blacksmith's;2,91
T8_OFF_SHIELD;Elder's Shield;Armas;;;4;4;Blacksmith's;0,19
T8_OFF_SHIELD@1;Elder's Shield .1;Armas;;;4;4;Blacksmith's;0,38
T8_OFF_SHIELD@2;Elder's Shield .2;Armas;;;4;4;Blacksmith's;0,76
